ID	post_title	post_name	year	month	day
8665	Redmi Note 10 Pro - Display	redmi-note-10-pro-display-2	2025	2	18
8662	Samsung Galaxy A03s - No Display	samsung-galaxy-a03s-no-display	2025	2	18
8659	Samsung Galaxy A32 - Display	samsung-galaxy-a32-display	2025	2	18
8655	Dell Inspiron 3593 P75F313 - Software services	dell-inspiron-3593-p75f313-software-services	2025	2	18
8652	Redmi Note 10 Pro - Display	redmi-note-10-pro-display	2025	2	18
8649	Asus NoteBook PC X407UF - Slow	asus-notebook-pc-x407uf-slow	2025	2	18
8646	Oppo A15 - Display	oppo-a15-display	2025	2	18
8643	OnePlus Nord CE4 - Software service	oneplus-nord-ce4-software-service	2025	2	18
8640	Fusion 5 Tab - Dead Condition	fusion-5-tab-dead-condition	2025	2	18
8636	Poco X3 Pro - Dead	poco-x3-pro-dead	2025	2	18
8632	Moto G24 Power -  Display	moto-g24-power-display	2025	2	18
8628	iPhone 12  - Back Glass	iphone-12-back-glass	2025	2	18
8624	iPad 5th Gen A1822 - Display	ipad-5th-gen-a1822-display	2025	2	18
8620	Vivo S1 – Display Issue	vivo-s1-display-issue-2	2025	2	18
8616	Redmi Y3 - Dead	redmi-y3-dead	2025	2	18
8612	Realme Narzo N53 - Display	realme-narzo-n53-display-2	2025	2	18
8608	Samsung Galaxy M51 - Dead	samsung-galaxy-m51-dead	2025	2	18
8604	Dell Latitude 5400 - No Display	dell-latitude-5400-no-display	2025	2	18
8600	Mi 11X – Display Issue	mi-11x-display-issue	2025	2	18
8596	Dell Inspiron 15 3000 series - Office - Before	dell-inspiron-15-3000-series-office-before-2	2025	2	18
8592	Vivo Y16 - Display Issue	vivo-y16-display-issue-2	2025	2	18
8584	Dell Inspiron 15 3000 series - Office	dell-inspiron-15-3000-series-office-before	2025	1	21
8580	Vivo Y16 - Display Issue	vivo-y16-display-issue	2025	1	21
8576	Dell Inspiron 15 3000 Series - Battery	dell-inspiron-15-3000-series-battery	2025	1	21
8572	Samsung Galaxy A12 - Display	samsung-galaxy-a12-display	2025	1	21
8568	HP 15q-ds0016TU - Slow	hp-15q-ds0016tu-slow	2025	1	21
8564	Samsung Galaxy A52s - Charging Port	samsung-galaxy-a52s-charging-port	2025	1	21
8560	Samsung Galaxy M13 – Software	samsung-galaxy-m13-software	2025	1	21
8556	Redmi 9A - Display	redmi-9a-display	2025	1	21
8552	iPhone 12 pro - Back Glass	iphone-12-pro-back-glass	2025	1	21
8548	OnePlus 7T - Display Issue	oneplus-7t-display-issue	2025	1	21
8544	iPad Air 2 – Battery Replacement	ipad-air-2-battery-replacement	2025	1	21
8540	Vivo S1 - Display	vivo-s1-display	2025	1	21
8536	Realme 12 Pro – Dead and Software	realme-12-pro-dead-and-software	2025	1	21
8532	Redmi 10 - Display	redmi-10-display	2025	1	21
8528	Samsung Galaxy Note 10 Lite - Display Glass	samsung-galaxy-note-10-lite-display-glass	2025	1	21
8524	HP 15da-0327TU - Display	hp-15da-0327tu-display	2025	1	21
8520	iPhone 12 Pro Max - Water damage	iphone-12-pro-max-water-damage	2025	1	21
8516	OnePlus Nord 2 5G - Dead	oneplus-nord-2-5g-dead	2025	1	21
8512	Motorola One Power - Battery	motorola-one-power-battery	2025	1	21
8508	iPhone 7 - Battery	iphone-7-battery	2025	1	21
8504	Infinix Hot 11 - Display	infinix-hot-11-display	2025	1	21
8500	iPhone SE 2020 - Battery	iphone-se-2020-battery	2025	1	21
8495	Dell Latitude 5410 - WiFi Issue	dell-latitude-5410-wifi-issue	2024	12	11
8491	iPhone 12 - Display glass	iphone-12-display-glass	2024	12	11
8487	Oppo F15 - Software service	oppo-f15-software-service	2024	12	11
8482	MacBook Air A2337 - Battery	macbook-air-a2337-battery	2024	12	11
8478	Samsung Galaxy M31s - Display	samsung-galaxy-m31s-display	2024	12	11
8473	Realme Narzo N53 - Display	realme-narzo-n53-display	2024	12	11
8468	Vivo Y28e 5G - Software service	vivo-y28e-5g-software-service	2024	12	11
8462	Lenovo 81HN - Hang and Slow	lenovo-81hn-hang-and-slow	2024	12	10
8458	Realme 9 - Dead	realme-9-dead	2024	12	10
8454	iPad Air 2- Display Combo	ipad-air-2-display-combo	2024	12	10
8450	Redmi Note 10 - Display	redmi-note-10-display	2024	12	10
8446	Sony E Series - Dead Condition	sony-e-series-dead-condition	2024	12	10
8440	iPhone 13 - Back Glass	iphone-13-back-glass	2024	11	17
8436	Samsung Galaxy M12 - CC	samsung-galaxy-m12-cc	2024	11	17
8432	Redmi Y3 - Battery and Loud speaker	redmi-y3-battery-and-loud-speaker	2024	11	17
8428	Poco C50 - Charging port	poco-c50-charging-port	2024	11	17
8424	Samsung Galaxy M20 - Display	samsung-galaxy-m20-display	2024	11	17
8420	infinix Hot 11 - Display + CC	infinix-hot-11-display-cc	2024	11	17
8416	iPad A1567 - Dead	ipad-a1567-dead	2024	11	17
8412	Samsung Galaxy A20 - Display	samsung-galaxy-a20-display	2024	11	17
8408	Infinix Hot 30i - Display	infinix-hot-30i-display	2024	11	17
8404	Lenovo ideaPad 320S-141KB - OS	lenovo-ideapad-320s-141kb-os	2024	11	17
8400	Redmi Note 10S - Display Glass	redmi-note-10s-display-glass	2024	11	17
8396	Realme 12 Pro - Dead	realme-12-pro-dead	2024	11	17
8391	HP 15-ac650TU - Software service	hp-15-ac650tu-software-service	2024	11	8
8387	Zebronics Desktop – No Display	zebronics-desktop-no-display	2024	11	8
8383	iPhone 11 - Back Glass	iphone-11-back-glass	2024	11	8
8379	Lenovo ThinkPad E480 - No Display	lenovo-thinkpad-e480-no-display	2024	11	8
8375	Realme 12C - Display Glass	realme-12c-display-glass	2024	11	8
8371	Realme XT - Display	realme-xt-display	2024	11	8
8367	OnePlus Nord CE 5G - Display	oneplus-nord-ce-5g-display	2024	11	8
8363	iPhone SE - Display	iphone-se-display-2	2024	11	8
8359	Asus Zenfone Max Pro M2 - Battery	asus-zenfone-max-pro-m2-battery	2024	11	8
8308	Dell Latitude 5591 - Charging Port	dell-latitude-5591-charging-port	2024	10	30
8304	Redmi Note 7 Pro - Display	redmi-note-7-pro-display-2	2024	10	30
8300	Redmi 9 Power - Logo Stuck	redmi-9-power-logo-stuck	2024	10	30
8296	Redmi 13C- Display	redmi-13c-display	2024	10	30
8285	Dell 3Q9T462 – Battery Replacement	dell-3q9t462-battery-replacement	2024	10	15
8281	Redmi Note 7 Pro - Display	redmi-note-7-pro-display	2024	10	15
8277	HP 15-db1xxx - Keyboard	hp-15-db1xxx-keyboard	2024	10	15
8272	Vivo V7 Plus - Display Glass	vivo-v7-plus-display-glass	2024	10	15
8268	Oppo A55 - Display and Water damage	oppo-a55-display-and-water-damage	2024	10	15
8263	One Plus 5T - Dead	one-plus-5t-dead	2024	10	4
8259	OnePlus 11R - Back Glass	oneplus-11r-back-glass	2024	10	4
8255	Acer N22C6A - Keyboard	acer-n22c6a-keyboard	2024	10	4
8251	Google pixel 7 Pro - Display Glass	google-pixel-7-pro-display-glass-2	2024	10	4
8247	HP EliteBook 840 - Charging issue	hp-elitebook-840-charging-issue	2024	10	4
8240	Vivo Y20 - Display Combo	vivo-y20-display-combo	2024	9	28
8236	Vivo Z1 Pro - Display	vivo-z1-pro-display	2024	9	28
8232	Realme X50 Pro - Display	realme-x50-pro-display	2024	9	28
8228	Samsung S6 Lite - Display Glass	samsung-s6-lite-display-glass	2024	9	28
8224	iPhone 11 - Battery Replacement	iphone-11-battery-replacement-2	2024	9	28
8220	Samsung SM-A057F - Software	samsung-sm-a057f-software	2024	9	28
8216	Samsung Galaxy M30  - Display Combo	samsung-galaxy-m30-display-combo	2024	9	28
8212	Samsung Galaxy Note 10 Plus - Display	samsung-galaxy-note-10-plus-display	2024	9	27
8208	iPhone 7 - Display Combo	iphone-7-display-combo	2024	9	27
8204	HP 14s-cf1056TU - Battery Issue	hp-14s-cf1056tu-battery-issue	2024	9	27
8200	One Plus  Nord CE2 Lite 5G - Display	one-plus-nord-ce2-lite-5g-display	2024	9	27
8196	Redmi Note 8 Pro - Dead	redmi-note-8-pro-dead-2	2024	9	27
8188	iPhone 11 - Dead	iphone-11-dead-2	2024	9	13
8184	Dell Latitude 7480 - Battery	dell-latitude-7480-battery	2024	9	13
8179	Lenovo ThinkPad - Keyboard Replacement	lenovo-thinkpad-keyboard-replacement	2024	9	3
8175	Vivo Y15 - Display	vivo-y15-display	2024	9	3
8170	Samsung Galaxy ON 6 - Software Service	samsung-galaxy-on-6-software-service	2024	9	3
8166	iPhone 13 – Display Comb Replacement	iphone-13-display-comb-replacement	2024	9	3
8162	MacBook Air A1466 - Battery	macbook-air-a1466-battery	2024	9	3
8158	OnePlus 11R - Water Damage	oneplus-11r-water-damage	2024	9	3
8154	iPhone XR – Display Glass	iphone-xr-display-glass	2024	9	3
8150	iPhone 5S - Display	iphone-5s-display-2	2024	9	3
8145	Vivo Y95 - Dead	vivo-y95-dead	2024	9	3
8140	iPhone 14 - Display glass	iphone-14-display-glass	2024	9	3
8136	Red Mi 13C- Display	red-mi-13c-display	2024	9	3
8132	Lenovo IdeaPad 15ADA7 - Hinges	lenovo-ideapad-15ada7-hinges	2024	9	3
8127	Lenovo Z50-70 - Dead	lenovo-z50-70-dead	2024	8	28
8123	Infinix Hot 30i - Software service	infinix-hot-30i-software-service	2024	8	28
8119	Samsung Galaxy F22 - Dead	samsung-galaxy-f22-dead	2024	8	28
8115	Dell Inspiron 15- 3000 – Office Installation	dell-inspiron-15-3000-office-installation-2	2024	8	28
8108	Acer N15C4 - OS	acer-n15c4-os	2024	8	28
8104	Lenovo IdeaPad S145 - Water Damage	lenovo-ideapad-s145-water-damage	2024	8	28
8100	iPhone SE 2020 - Water Damage	iphone-se-2020-water-damage-2	2024	8	28
8095	Vivo Z1 Pro - Display Combo	vivo-z1-pro-display-combo-2	2024	8	28
8091	Vivo Y19 - Display Combo	vivo-y19-display-combo	2024	8	28
8087	Vivo Y16 – Display Combo	vivo-y16-display-combo	2024	8	28
8082	Redmi Note 11 T - Display	redmi-note-11-t-display	2024	8	28
8078	Samsung Galaxy A15 - Water Damage	samsung-galaxy-a15-water-damage	2024	8	28
8067	Vivo Y71 T - Software service	vivo-y71-t-software-service	2024	7	22
8063	Google pixel 6A - Display glass	google-pixel-6a-display-glass	2024	7	22
8059	Vivo S1 - Display Issue	vivo-s1-display-issue	2024	7	22
8055	iPhone 12  Pro- Display glass	iphone-12-pro-display-glass	2024	7	22
8051	iPad Air A2072 - Dead	ipad-air-a2072-dead-2	2024	7	22
8047	Oppo A16 - Software Service	oppo-a16-software-service	2024	7	17
8043	iPhone 11 - Software Service	iphone-11-software-service	2024	7	17
8039	OnePlus 3T - Battery and Power Button	oneplus-3t-battery-and-power-button	2024	7	17
8035	Vivo Y53S – Display Issue	vivo-y53s-display-issue-2	2024	7	17
8031	Lenovo TB- X505F - Display	lenovo-tb-x505f-display	2024	7	17
8026	iPad Air A2072 - Dead	ipad-air-a2072-dead	2024	7	17
8021	Dell Inspiron 15 - Software & Keyboard	dell-inspiron-15-software-keyboard	2024	7	12
8017	Lenovo 80SX - Display	lenovo-80sx-display	2024	7	12
8013	Dell TTYFJA00 - Dead	dell-ttyfja00-dead	2024	7	12
8009	Realme  7 Pro- Power button	realme-7-pro-power-button	2024	7	12
8005	One Plus 7T - Display	one-plus-7t-display-2	2024	7	12
8001	Oppo A3s – Display Issue	oppo-a3s-display-issue	2024	7	9
7996	Redmi Note 6 Pro - Display Combo	redmi-note-6-pro-display-combo	2024	7	9
7992	One Plus 7T - Display	one-plus-7t-display	2024	7	9
7988	Lenovo IdeaPad S145-15AP - Slow	lenovo-ideapad-s145-15ap-slow	2024	7	9
7984	iPhone 6S - Dead	iphone-6s-dead	2024	7	9
7980	Lenovo IdeaPad S510P - Charger & DC Jack	lenovo-ideapad-s510p-charger-dc-jack	2024	7	9
7976	Samsung M30s - Display Glass	samsung-m30s-display-glass	2024	7	9
7972	iPhone 11 Pro - Display Combo	iphone-11-pro-display-combo	2024	7	9
7968	MacBook Pro A1398 - Battery	macbook-pro-a1398-battery	2024	7	9
7962	HP 15S-du1044TU - Not Switching On	hp-15s-du1044tu-not-switching-on	2024	6	28
7958	Samsung Galaxy M31 - Display	samsung-galaxy-m31-display-2	2024	6	28
7954	Vivo Y91 - Logo Stuck	vivo-y91-logo-stuck	2024	6	28
7950	Samsung Galaxy M30s – Dead Condition	samsung-galaxy-m30s-dead-condition	2024	6	28
7946	Acer predator N20C3A - Display	acer-predator-n20c3a-display	2024	6	28
7942	Samsung Galaxy S21 - Battery	samsung-galaxy-s21-battery	2024	6	24
7938	Samsung Galaxy  M32 - Display	samsung-galaxy-m32-display	2024	6	24
7934	iPhone 7 Plus - Display Combo	iphone-7-plus-display-combo	2024	6	24
7930	iPhone SE  - Display	iphone-se-display	2024	6	24
7926	Vivo V3 - Network Issue	vivo-v3-network-issue	2024	6	22
7922	HP Pavilion X360 – Software Services	hp-pavilion-x360-software-services	2024	6	22
7918	iPhone 11 - Dead	iphone-11-dead	2024	6	22
7911	Vivo Y71 - Display Glass	vivo-y71-display-glass	2024	6	5
7907	Samsung Galaxy S20 FE  - Display Glass	samsung-galaxy-s20-fe-display-glass	2024	6	5
7903	Lenovo Think Book 14 G2 ITL – Screen Stuck	lenovo-think-book-14-g2-itl-screen-stuck	2024	6	5
7899	Redmi  8 – Dead Condition	redmi-8-dead-condition	2024	6	5
7895	Samsung Galaxy M12 - Display	samsung-galaxy-m12-display	2024	6	5
7889	Vivo Z1 Pro - Display Combo	vivo-z1-pro-display-combo	2024	6	5
7885	Samsung Galaxy J6 - Battery	samsung-galaxy-j6-battery	2024	6	5
7881	iPhone  11 - Display Combo	iphone-11-display-combo-2	2024	6	5
7877	Vivo Y91C - Display Combo	vivo-y91c-display-combo	2024	6	5
7866	Samsung A51 - Display	samsung-a51-display-2	2024	5	24
7862	HP 14-r053TU - Blank Display	hp-14-r053tu-blank-display	2024	5	24
7858	Samsung Galaxy C7 Pro - Display Glass	samsung-galaxy-c7-pro-display-glass	2024	5	24
7854	Itel A60 - Display Issue	itel-a60-display-issue	2024	5	24
7850	MacBook A2681 - Keyboard	macbook-a2681-keyboard	2024	5	24
7846	HP 15a-bu044TU - Battery	hp-15a-bu044tu-battery	2024	5	24
7842	One Plus Nord CE - Display	one-plus-nord-ce-display	2024	5	24
7837	iPhone 14 plus - Not Activated	iphone-14-plus-not-activated	2024	5	24
7831	HP Pavilion 15 – SSD Upgradation	hp-pavilion-15-ssd-upgradation	2024	5	15
7825	Samsung A260 – Display Replacement	samsung-a260-display-replacement	2024	5	15
7821	Dell Latitude 7480 - Battery Replacement	dell-latitude-7480-battery-replacement	2024	5	15
7817	Google Pixel Pro 6 – Software Service	google-pixel-pro-6-software-service	2024	5	15
7813	Realme C2 - Water Damage	realme-c2-water-damage	2024	5	15
7809	OnePlus 8T - Dead Condition	oneplus-8t-dead-condition	2024	5	15
7805	OnePlus 11R 5G - Water Damage + Battery Issue	oneplus-11r-5g-water-damage-battery-issue	2024	5	15
7800	Lenovo ThinkPad L420 - Software Service	lenovo-thinkpad-l420-software-service	2024	5	6
7796	Samsung F41 – Display - Replacement	samsung-f41-display-replacement	2024	5	6
7792	Vivo Y18 – Charging Port Issue	vivo-y18-charging-port-issue	2024	5	6
7788	Mi 9i - Display Combo	mi-9i-display-combo	2024	5	6
7781	HP Pavilion x360 - Dead	hp-pavilion-x360-dead	2024	5	4
7777	Google Pixel 6 Pro - Software	google-pixel-6-pro-software	2024	5	4
7773	Samsung M31s - Display Issue	samsung-m31s-display-issue	2024	5	4
7769	iPhone 7 - Camera & Display Glass	iphone-7-camera-display-glass	2024	5	4
7765	Alcatel Tablet - Dead	alcatel-tablet-dead	2024	5	4
7761	Vivo Y53s – Display Issue	vivo-y53s-display-issue	2024	5	4
7736	Nokia G42 5G – Display Glass Replacement	nokia-g42-5g-display-glass-replacement	2024	4	24
7732	iPhone 11 – No Display Condition	iphone-11-no-display-condition	2024	4	24
7727	Lenovo ideaPad 15ADA7 - Hinge Fabrication	7727	2024	4	24
7723	Samsung A51 - Display	samsung-a51-display	2024	4	24
7719	HP 15s-fr2006TU - Dead	hp-15s-fr2006tu-dead	2024	4	24
7715	iPhone SE – Home Button Issue	iphone-se-home-button-issue	2024	4	24
7711	Poco X2 - Touch Issue	poco-x2-touch-issue	2024	4	24
7707	HP 2000 - 2201TU - Logo Stuck	hp-2000-2201tu-logo-stuck	2024	4	24
7703	Samsung M02s - Dead	samsung-m02s-dead	2024	4	24
7689	Dell Inspiron 1558 N5110 – Hinges Issue	dell-inspiron-1558-n5110-hinges-issue	2024	3	26
7685	Realme 9 Pro 5G - Display Combo	realme-9-pro-5g-display-combo	2024	3	26
7681	Samsung Galaxy Tab S6 Lite - Display	samsung-galaxy-tab-s6-lite-display-2	2024	3	26
7677	Realme Narzo 50A – Display Issue	realme-narzo-50a-display-issue	2024	3	26
7673	iPhone SE – Battery Replacement	iphone-se-battery-replacement-2	2024	3	26
7669	Lenovo  81A5 - Dead	lenovo-81a5-dead	2024	3	26
7665	HP 15-dblxxx - Battery  Replacement	hp-15-dblxxx-battery-replacement	2024	3	26
7660	OnePlus 7T - Dead	oneplus-7t-dead	2024	3	18
7656	Dell Inspiron 15 - Battery Replacement	dell-inspiron-15-battery-replacement-2	2024	3	18
7651	iPhone 7 Plus – Not Charging	iphone-7-plus-not-charging	2024	3	18
7647	Asus X515 - Camera Not Wolking	asus-x515-camera-not-wolking	2024	3	18
7643	Realme C21Y - Display Combo	realme-c21y-display-combo	2024	3	18
7638	Oppo Realme 1 - Display Combo	oppo-realme-1-display-combo-2	2024	3	18
7634	iPhone 11 - Display Combo	iphone-11-display-combo	2024	3	18
7629	Samsung Galaxy M31 - Display Glass	samsung-galaxy-m31-display-glass	2024	3	11
7625	Lenovo G50-45 - Dead	lenovo-g50-45-dead	2024	3	11
7621	Lenovo ThinkPad T450 – Fan Error	lenovo-thinkpad-t450-fan-error	2024	3	11
7617	HP Pavilion g6 - Slow	hp-pavilion-g6-slow	2024	3	11
7613	Vivo Y53 - Display Combo	vivo-y53-display-combo	2024	3	11
7607	Hp 14a-CS0023TU – Hinges Issue	hp-14a-cs0023tu-hinges-issue	2024	3	11
7603	4989 -Vivo V9 - Display	4989-vivo-v9-display	2024	3	5
7599	Hp Notebook 15 - Software Service	hp-notebook-15-software-service	2024	3	5
7595	4985 -Vivo Y20 – Dead Condition	4985-vivo-y20-dead-condition	2024	3	5
7591	Dell Inspiron 15 - No Display	dell-inspiron-15-no-display	2024	3	5
7587	Redmi Note 6 Pro - Display	redmi-note-6-pro-display	2024	3	5
7583	Mi 10i – Dead Condition	mi-10i-dead-condition	2024	3	5
7577	iPhone X - Display Issue	iphone-x-display-issue	2024	2	24
7573	Google Pixel 7 Pro - Display  Glass	google-pixel-7-pro-display-glass	2024	2	23
7568	Redmi 7A - Display	redmi-7a-display	2024	2	23
7564	Apple iPhone SE - Dead	apple-iphone-se-dead	2024	2	23
7560	HP Pavilion 15 - 256GB SSD	hp-pavilion-15-256gb-ssd	2024	2	23
7556	OnePlus Nord CE 5G - Dead	oneplus-nord-ce-5g-dead	2024	2	23
7552	Tecno Spark Go 3 - BF7 - Display	tecno-spark-go-3-bf7-display	2024	2	23
7548		7548	2024	2	23
7544	Lenovo yoga 134LC6 - Dead	lenovo-yoga-134lc6-dead	2024	2	23
7540	Samsung A207F - Dead	samsung-a207f-dead	2024	2	23
7532	One Plus 6T - Display Glass	one-plus-6t-display-glass-2	2024	2	10
7526	Oppo  F11 Pro -  Display combo	oppo-f11-pro-display-combo	2024	2	10
7522	One Plus 6T - Display Glass	one-plus-6t-display-glass	2024	2	10
7517	iPad A2459  - Dead	ipad-a2459-dead	2024	2	10
7513	Zebronics Desktop - Dead	zebronics-desktop-dead	2024	2	10
7509	HP  Spectre 13-4103dx - Dead	hp-spectre-13-4103dx-dead	2024	2	10
7505	Infinix  Hot 9 - Display	infinix-hot-9-display	2024	2	10
7501	Vivo Y19 – Display Issue	vivo-y19-display-issue-2	2024	2	10
7494	Redmi Note 7 Pro Display Issue	redmi-note-7-pro-display-issue	2024	2	3
7488	Vivo Y19 – Display Issue	vivo-y19-display-issue	2024	2	3
7484	iPhone 13 Pro Max - Dead	iphone-13-pro-max-dead	2024	1	31
7480	Samsung Galaxy A53 - Dead	samsung-galaxy-a53-dead-2	2024	1	31
7475	Samsung Galaxy Tab S6 Lite - Display	samsung-galaxy-tab-s6-lite-display	2024	1	31
7471	Acer N16W1 – Dead Condition	acer-n16w1-dead-condition	2024	1	31
7466	Vivo Y20 - Display - After	vivo-y20-display-after	2024	1	29
7462	Vivo Z1 Pro - Auto Switched Off	vivo-z1-pro-auto-switched-off	2024	1	29
7457	Lenovo Z50-75 - Slow	lenovo-z50-75-slow	2024	1	29
7453	HP 15s-fq4021tu – Fan Error	hp-15s-fq4021tu-fan-error	2024	1	29
7449	HP Pavilion G6 - SSD and RAM Upgrade	hp-pavilion-g6-ssd-and-ram-upgrade	2024	1	29
7445	Redmi  9A – Dead Condition	redmi-9a-dead-condition	2024	1	29
7441	Samsung Galaxy  A30 – Log Restarting	samsung-galaxy-a30-log-restarting	2024	1	29
7437	Dell Inspiron 15 - Dead	dell-inspiron-15-dead	2024	1	29
7433	Lenovo ThinkPad T440P - Water Damage	lenovo-thinkpad-t440p-water-damage	2024	1	29
7428	Vivo Y20 - Display Issue	vivo-y20-display-issue	2024	1	21
7424	Samsung Galaxy A50 - Charging	samsung-galaxy-a50-charging	2024	1	21
7420	Hp NoteBook 15 - Display Issue	hp-notebook-15-display-issue	2024	1	21
7416	MacBook Air A1466 – Battery Issue	macbook-air-a1466-battery-issue	2024	1	21
7412	Oppo  F11 Pro – Display Combo Issue	oppo-f11-pro-display-combo-issue	2024	1	21
7408	Realme Narzo 50i - Dead	realme-narzo-50i-dead	2024	1	19
7404	HP - 14s-cr3003tu - Battery	hp-14s-cr3003tu-battery	2024	1	19
7400	Samsung All in One Desktop - Dead	samsung-all-in-one-desktop-dead	2024	1	19
7396	Samsung Galaxy M50S – Display Glass	samsung-galaxy-m50s-display-glass	2024	1	19
7392	HP Pavilion 7265NGW - Battery	hp-pavilion-7265ngw-battery	2024	1	17
7388	Samsung Galaxy M31 - Display	samsung-galaxy-m31-display	2024	1	17
7384	Sony SVT13-B11L - Software Services	sony-svt13-b11l-software-services	2024	1	17
7380	MacBook Pro A2338 - Dead	macbook-pro-a2338-dead-3	2024	1	17
7366	Oppo F19 Pro – Display Glass Replacement	oppo-f19-pro-display-glass-replacement	2024	1	15
7365	Samsung Galaxy F41 – No Display	samsung-galaxy-f41-no-display	2024	1	15
7364	Lenovo IdeaPad 320 – HDD Replacement	lenovo-ideapad-320-hdd-replacement	2024	1	15
7360	Samsung Galaxy M31 – Display Issue	samsung-galaxy-m31-display-issue	2024	1	15
7356	Dell Latitude 3400 – Software + Battery Replacement	dell-latitude-3400-software-battery-replacement	2024	1	15
7352	MacBook Pro A2338 - Dead	macbook-pro-a2338-dead-2	2024	1	15
7348	Tecno Spark 6 Go - Display	tecno-spark-6-go-display	2024	1	14
7344	Samsung Galaxy M30 - Display Glass	samsung-galaxy-m30-display-glass	2024	1	14
7340	iPhone 11 Pro - Display	iphone-11-pro-display	2024	1	14
7336	Samsung Galaxy A53 - Dead	samsung-galaxy-a53-dead	2024	1	14
7329	Oppo F19 Pro - Display Glass	oppo-f19-pro-display-glass	2023	11	26
7325	MacBook Pro A2338 - Dead 	macbook-pro-a2338-dead	2023	11	26
7321	MacBook Pro A1398 – Keyboard Issue	macbook-pro-a1398-keyboard-issue	2023	11	22
7317	Vivo Y15 – Display Issue	vivo-y15-display-issue	2023	11	22
7313	Vivo Y21 - Display Issue	vivo-y21-display-issue	2023	11	22
7307	iPhone 7 - Display Glass	iphone-7-display-glass	2023	11	20
7302	Samsung Galaxy Note 10 plus - Dead	samsung-galaxy-note-10-plus-dead	2023	11	17
7298	Samsung Tab A7 Lite - Software	samsung-tab-a7-lite-software	2023	11	17
7294	LG Monitor - Dead 	lg-monitor-dead	2023	11	17
7290	Samsung Galaxy M13 - Display	samsung-galaxy-m13-display	2023	11	17
7286	Samsung  M22 - Display	samsung-m22-display	2023	11	17
7282	Panasonic Eluga i7 - Logo Stuck	panasonic-eluga-i7-logo-stuck	2023	11	17
7278	Realme Narzo 20 - Display	realme-narzo-20-display	2023	11	15
7274	Redmi Note 11 - Dead	redmi-note-11-dead	2023	11	15
7270	Dell Inspiron 14 - Hinges	dell-inspiron-14-hinges	2023	11	15
7266	iPad A1566 - Flickering	ipad-a1566-flickering	2023	11	14
7262	Realme 9 Pro - Dead	realme-9-pro-dead	2023	11	14
7258	Vivo Y91i – Display Glass	vivo-y91i-display-glass	2023	11	14
7252	Samsung Galaxy A51 - Display	samsung-galaxy-a51-display	2023	11	8
7248	Tecno Spark Go 2022 - Display	tecno-spark-go-2022-display	2023	11	8
7244	Oppo A53S - Display Combo	oppo-a53s-display-combo	2023	11	8
7240	Oppo A5 - Display	oppo-a5-display	2023	11	8
7236	Oppo A11K - Software Service	oppo-a11k-software-service	2023	11	8
7232	Vivo Y22 - Display And Water Damage	vivo-y22-display-and-water-damage	2023	11	8
7226	Mi A2 - Dead Condition	mi-a2-dead-condition	2023	11	3
7219	Acer 5742-Acer PEW71- Dead	acer-5742-acer-pew71-dead	2023	10	27
7214	iPhone SE 2020 - Home button Issue	iphone-se-2020-home-button-issue	2023	10	27
7209	Vivo Y91C - Display	vivo-y91c-display	2023	10	25
7205	iPhone 8 Plus - Display	iphone-8-plus-display	2023	10	25
7201	iPhone 5S - Display	iphone-5s-display	2023	10	25
7194	iPhone 6 - Battery Replacement	iphone-6-battery-replacement-4	2023	10	25
7189	iPhone 7 - Dead	iphone-7-dead	2023	10	23
7185	Mi Note 3 - Dead	mi-note-3-dead	2023	10	23
7181	Oppo A55 - Display Glass	oppo-a55-display-glass	2023	10	23
7177	One plus 7 Pro - Dead	one-plus-7-pro-dead	2023	10	23
7173	Samsung M31 - Display	samsung-m31-display	2023	10	23
7169	Oppo A5 - Dead	oppo-a5-dead	2023	10	23
7165	iMac Pro - Software Services	imac-pro-software-services	2023	10	23
7159	Samsung Galaxy M32 - Display Combo	samsung-galaxy-m32-display-combo-3	2023	10	22
7155	HP Pavilion 15ec1023AX – Hinges	hp-pavilion-15ec1023ax-hinges	2023	10	22
7151	Vivo V9 – Dead Condition	vivo-v9-dead-condition	2023	10	22
7147	Samsung Galaxy M31s - Logo Stuck	samsung-galaxy-m31s-logo-stuck	2023	10	22
7143	iMac A1418 - Logo Stuck	imac-a1418-logo-stuck	2023	10	22
7139	iPhone 6S - Display Combo	iphone-6s-display-combo	2023	10	22
7133	iPad 5 A1822 - Software and Home Button	ipad-5-a1822-software-and-home-button	2023	10	22
7127	One Plus Nord 2 - Display	one-plus-nord-2-display	2023	10	3
7123	iPhone  SE 2020 - Water damage	iphone-se-2020-water-damage	2023	10	3
7119	Realme 8i - Dim Display	realme-8i-dim-display	2023	10	3
7114	Samsung Galaxy M30s - Display glass	samsung-galaxy-m30s-display-glass	2023	10	3
7110	Redmi Note 7S - Battery	redmi-note-7s-battery	2023	10	3
7106	iPhone 6 - Water Damage	iphone-6-water-damage-2	2023	10	1
7102	HP EliteBook 840GB - Slow	hp-elitebook-840gb-slow	2023	10	1
7098	Samsung Galaxy A12 -  Display Combo	samsung-galaxy-a12-display-combo	2023	10	1
7093	Dell  Inspiron P112F105 - Hinges Repair	dell-inspiron-p112f105-hinges-repair	2023	10	1
7089	 iPhone 7 Plus – Dead Condition	iphone-7-plus-dead-condition-3	2023	10	1
7084	iPhone X - Software  issue	iphone-x-software-issue	2023	9	6
